"CUSTOMER_CODE","FIRSTNAME","LASTNAME"
"CUST0000069935","Jeffrey","Finley"
"CUST0000069936","Yolanda","Phillips"
"CUST0000069937","Kyle","Anderson"
"CUST0000069938","Dylan","Lorenzo"
"CUST0000069939","Mary","Davis"
"CUST0000069940","Donald","Capps"
"CUST0000069941","Robert","Kizer"
"CUST0000069942","Brian","Brush"
"CUST0000069943","Lorraine","Woolley"
"CUST0000069944","Mary","Amburgey"
"CUST0000069945","Jennifer","Carlson"
"CUST0000069946","Kenneth","Tucker"
"CUST0000069947","Roger","Dodson"
"CUST0000069948","Victor","Strickland"
"CUST0000069949","Pearl","Brown"
"CUST0000069950","David","Rickard"
"CUST0000069951","Patricia","Slater"
"CUST0000069952","Eileen","Mccreary"
"CUST0000069953","Charles","Confalone"
"CUST0000069954","Anna","Collier"
"CUST0000069955","Joanna","Croker"
"CUST0000069956","Jeremy","Mildren"
"CUST0000069957","Gloria","Bowdry"
"CUST0000069958","Frank","Conklin"
"CUST0000069959","Tammy","Wilson"
"CUST0000069960","John","Johnson"
"CUST0000069961","William","Dalphonse"
"CUST0000069962","Angela","Beatty"
"CUST0000069963","John","Hawkins"
"CUST0000069964","Faye","Bickley"
"CUST0000069965","Marcia","Anglemyer"
"CUST0000069966","Jeremy","Perez"
"CUST0000069967","Teresa","Russ"
"CUST0000069968","Christopher","Wong"
"CUST0000069969","Daniel","Lamb"
"CUST0000069970","Brooks","Mcdougald"
"CUST0000069971","Marshall","Lyons"
"CUST0000069972","Patricia","Triplett"
"CUST0000069973","Brent","Hughes"
"CUST0000069974","Harriett","Jones"
"CUST0000069975","Porter","Iverson"
"CUST0000069976","Cecil","Ayers"
"CUST0000069977","James","Green"
"CUST0000069978","Krista","Langham"
"CUST0000069979","Marvin","Banks"
"CUST0000069980","Anne","Bennett"
"CUST0000069981","George","Flores"
"CUST0000069982","Curtis","Klein"
"CUST0000069983","Nancy","Croom"
"CUST0000069984","Don","Bogart"
"CUST0000069985","Tamara","Williams"
"CUST0000069986","Gloria","Gionest"
"CUST0000069987","Oscar","Moher"
"CUST0000069988","Keith","Rodriguez"
"CUST0000069989","Robert","Hamilton"
"CUST0000069990","Earl","Marshall"
"CUST0000069991","Rita","Rodriguez"
"CUST0000069992","Troy","Dion"
"CUST0000069993","Brian","Smith"
"CUST0000069994","Stephen","Mcgowen"
"CUST0000069995","Caren","Duran"
"CUST0000069996","Melvin","Palmieri"
"CUST0000069997","Linda","Lopez"
"CUST0000069998","Franklin","Gaffey"
"CUST0000069999","James","Spohr"
"CUST0000070000","Catherine","Eagen"
"CUST0000070001","Freddy","Anderson"
"CUST0000070002","Lewis","Clyatt"
"CUST0000070003","Rosie","Graber"
"CUST0000070004","Lawrence","Carey"
"CUST0000070005","Jennifer","Wright"
"CUST0000070006","Flora","Wood"
"CUST0000070007","Mary","Ordman"
"CUST0000070008","James","Holt"
"CUST0000070009","David","Sevilla"
"CUST0000070010","Christina","Singleton"
"CUST0000070011","Cary","Potts"
"CUST0000070012","Victor","Hesseltine"
"CUST0000070013","David","Watts"
"CUST0000070014","Randolph","Reager"
"CUST0000070015","Madeline","Campbell"
"CUST0000070016","Betty","Choute"
"CUST0000070017","Donald","Alvarez"
"CUST0000070018","George","Johnson"
"CUST0000070019","Kevin","Porter"
"CUST0000070020","Tammy","Rivera"
"CUST0000070021","Justin","Walls"
"CUST0000070022","Briana","Conway"
"CUST0000070023","Mary","Hinkle"
"CUST0000070024","Charles","Pichette"
"CUST0000070025","Sharon","Taliulu"
"CUST0000070026","Dorothy","Bruggeman"
"CUST0000070027","Virginia","Ford"
"CUST0000070028","James","Komara"
"CUST0000070029","Cory","Miller"
"CUST0000070030","James","Green"
"CUST0000070031","Beatrice","Robbs"
"CUST0000070032","Kathleen","Moreira"
"CUST0000070033","Timothy","Maldanado"
"CUST0000070034","Loretta","Atwood"
"CUST0000070035","Jessica","Turner"
"CUST0000070036","Keith","Schnipper"
"CUST0000070037","Paul","Washinton"
"CUST0000070038","Jack","Dahlen"
"CUST0000070039","Kathie","Dellosso"
"CUST0000070040","Gary","Thornton"
"CUST0000070041","Leslie","Robinson"
"CUST0000070042","Wayne","Hedgepeth"
"CUST0000070043","John","Mctiernan"
"CUST0000070044","Robert","Perez"
"CUST0000070045","Curtis","Carlson"
"CUST0000070046","Herman","Baier"
"CUST0000070047","Bertie","Beck"
"CUST0000070048","Sandra","Fata"
"CUST0000070049","Jessica","Valentino"
"CUST0000070050","Audrey","Curtis"
"CUST0000070051","Timothy","Ware"
"CUST0000070052","Terry","Sikorski"
"CUST0000070053","Alejandro","Marusarz"
"CUST0000070054","William","Cole"
"CUST0000070055","Sophia","Stephens"
"CUST0000070056","Nellie","Boutwell"
"CUST0000070057","Steve","Ragsdale"
"CUST0000070058","Son","Maroney"
"CUST0000070059","Don","Looney"
"CUST0000070060","Jack","Smith"
"CUST0000070061","Ray","Thomas"
"CUST0000070062","David","Miesch"
"CUST0000070063","Ervin","Trevino"
"CUST0000070064","Francie","Schleider"
"CUST0000070065","Richard","Mccalley"
"CUST0000070066","Dan","Dixon"
"CUST0000070067","Craig","Lewis"
"CUST0000070068","Donald","Whitehurst"
"CUST0000070069","Sandra","Evans"
"CUST0000070070","Reginald","Marsh"
"CUST0000070071","Randy","Carter"
"CUST0000070072","Stella","Buco"
"CUST0000070073","Judith","Beard"
"CUST0000070074","Janita","Miles"
"CUST0000070075","Troy","Alcazar"
"CUST0000070076","Angela","Borg"
"CUST0000070077","William","Henderson"
"CUST0000070078","Martha","Gargano"
"CUST0000070079","Susannah","Zeitler"
"CUST0000070080","Elizabeth","Gonzalez"
"CUST0000070081","Leopoldo","King"
"CUST0000070082","Nelly","Fleming"
"CUST0000070083","Julio","Jackson"
"CUST0000070084","Kelsey","Hodge"
"CUST0000070085","Clifton","Corrales"
"CUST0000070086","Kristen","Cherry"
"CUST0000070087","Micheal","Fitzgerald"
"CUST0000070088","Carla","Block"
"CUST0000070089","Tempie","Evans"
"CUST0000070090","Maybell","Lavoie"
"CUST0000070091","Charles","Stevens"
"CUST0000070092","Trevor","Wooten"
"CUST0000070093","Lori","Hughes"
"CUST0000070094","Maria","Smith"
"CUST0000070095","Shirley","Saunders"
"CUST0000070096","Dana","Cassidy"
"CUST0000070097","Sook","Borg"
"CUST0000070098","Suzanne","Mcmullin"
"CUST0000070099","June","Wilson"
"CUST0000070100","Georgetta","Leber"
"CUST0000070101","Patrick","Scherer"
"CUST0000070102","Louis","Barbour"
"CUST0000070103","Angela","Bohnen"
"CUST0000070104","Patricia","Perez"
"CUST0000070105","Albert","Lapointe"
"CUST0000070106","Frank","Nelson"
"CUST0000070107","Susan","Hoffman"
"CUST0000070108","Timothy","Green"
"CUST0000070109","Gloria","Emily"
"CUST0000070110","Raymon","Rollins"
"CUST0000070111","Misty","Alfaro"
"CUST0000070112","Laurie","Mansell"
"CUST0000070113","Rose","Santiago"
"CUST0000070114","Melissa","Curran"
"CUST0000070115","Frank","Sonnenberg"
"CUST0000070116","Rosemarie","Baldwin"
"CUST0000070117","Teddy","Cody"
"CUST0000070118","Judith","Shields"
"CUST0000070119","Dorothy","Diggins"
"CUST0000070120","Alonzo","Santiago"
"CUST0000070121","Jennifer","Contreras"
"CUST0000070122","Raymond","Gibson"
"CUST0000070123","David","Barnes"
"CUST0000070124","Tommy","Elliot"
"CUST0000070125","Jean","Cummings"
"CUST0000070126","Penny","Carpentieri"
"CUST0000070127","Christian","Ireland"
"CUST0000070128","Thomas","Sher"
"CUST0000070129","Irene","Lugo"
"CUST0000070130","Madalyn","Drew"
"CUST0000070131","Cheryl","Tarver"
"CUST0000070132","Angelique","Peralez"
"CUST0000070133","Stephen","Updike"
"CUST0000070134","Leigh","Ivy"
"CUST0000070135","Ann","Johnson"
"CUST0000070136","Heather","Rodriguez"
"CUST0000070137","Orville","Arroyo"
"CUST0000070138","Delorse","Weaver"
"CUST0000070139","Theodore","Rodrigue"
"CUST0000070140","Emma","Hamlett"
"CUST0000070141","Timothy","Neal"
"CUST0000070142","James","Stevens"
"CUST0000070143","Michael","Manley"
"CUST0000070144","Lillie","Flach"
"CUST0000070145","Frances","Smith"
"CUST0000070146","Tammy","Hatter"
"CUST0000070147","Mark","Vanleer"
"CUST0000070148","Charlene","Olsen"
"CUST0000070149","William","Mason"
"CUST0000070150","Donna","Lake"
"CUST0000070151","Travis","Dingmann"
"CUST0000070152","Francis","Torres"
"CUST0000070153","Isabel","Hayes"
"CUST0000070154","Scott","Delallo"
"CUST0000070155","Teodora","Lawler"
"CUST0000070156","Lorenzo","Lust"
"CUST0000070157","Carolyn","Paul"
"CUST0000070158","Vanessa","Boles"
"CUST0000070159","Orlando","Berenguer"
"CUST0000070160","Kathaleen","Grant"
"CUST0000070161","Carlos","Martin"
"CUST0000070162","Katharine","Szerszen"
"CUST0000070163","Willie","Hayden"
"CUST0000070164","John","Landfried"
"CUST0000070165","Ricky","Powell"
"CUST0000070166","Erica","Richmond"
"CUST0000070167","Mary","Simmons"
"CUST0000070168","Joan","Murray"
"CUST0000070169","Patricia","Piacente"
"CUST0000070170","Ivan","Neher"
"CUST0000070171","Earl","Ellis"
"CUST0000070172","Cindy","Cohee"
"CUST0000070173","Roberta","Ralston"
"CUST0000070174","William","Brown"
"CUST0000070175","Mary","Miles"
"CUST0000070176","Horace","Harms"
"CUST0000070177","Rita","Blankenship"
"CUST0000070178","Robert","Henderson"
"CUST0000070179","Sergio","Cohen"
"CUST0000070180","Leonard","Wilson"
"CUST0000070181","Garrett","Ferdinand"
"CUST0000070182","Kevin","Dew"
"CUST0000070183","Laura","Ensor"
"CUST0000070184","Teresa","Gardner"
"CUST0000070185","Mark","Witt"
"CUST0000070186","Arnold","Coleman"
"CUST0000070187","Kevin","Stratton"
"CUST0000070188","Dawn","Monroe"
"CUST0000070189","Karen","Kite"
"CUST0000070190","Joseph","Koepsell"
"CUST0000070191","Marvis","Andrews"
"CUST0000070192","Nellie","Aguirre"
"CUST0000070193","Danielle","Robinson"
"CUST0000070194","John","Wood"
"CUST0000070195","Willie","Sanders"
"CUST0000070196","Denise","Blow"
"CUST0000070197","Lillian","Smith"
"CUST0000070198","Glenda","Jersey"
"CUST0000070199","Frank","Choi"
"CUST0000070200","Vera","Cathey"
"CUST0000070201","James","Susanin"
"CUST0000070202","Rebecca","Smith"
"CUST0000070203","William","John"
"CUST0000070204","Veronica","Day"
"CUST0000070205","Danica","Heath"
"CUST0000070206","Vincent","Hamner"
"CUST0000070207","Lloyd","White"
"CUST0000070208","Carrie","Grulkey"
"CUST0000070209","Mark","Melson"
"CUST0000070210","Duane","Shumock"
"CUST0000070211","Billy","Long"
"CUST0000070212","Nicholas","Vasquez"
"CUST0000070213","Antonio","Preston"
"CUST0000070214","Heather","Smith"
"CUST0000070215","Arthur","Torres"
"CUST0000070216","Pamela","Wetherington"
"CUST0000070217","Elise","Casto"
"CUST0000070218","John","Salling"
"CUST0000070219","Clara","Mull"
"CUST0000070220","Lorraine","Ball"
"CUST0000070221","Donald","Fierro"
"CUST0000070222","Thomas","Porter"
"CUST0000070223","Robert","Waddell"
"CUST0000070224","Robyn","Creed"
"CUST0000070225","Brent","Fulton"
"CUST0000070226","Gretchen","Ballard"
"CUST0000070227","Maria","Stclair"
"CUST0000070228","Ellen","Young"
"CUST0000070229","Aubrey","Mahoney"
"CUST0000070230","Mario","Williams"
"CUST0000070231","James","Gable"
"CUST0000070232","Jonathan","Monty"
"CUST0000070233","Linda","Davis"
"CUST0000070234","April","Hatcher"
"CUST0000070235","Jack","Stevenson"
"CUST0000070236","James","Oney"
"CUST0000070237","Jackson","Wilken"
"CUST0000070238","Daniel","Kelley"
"CUST0000070239","Marisol","Flowers"
"CUST0000070240","Adrienne","Ennis"
"CUST0000070241","Samantha","Munoz"
"CUST0000070242","Tammie","Hawn"
"CUST0000070243","Jose","Currey"
"CUST0000070244","Marta","Choe"
"CUST0000070245","Nicole","Brackley"
"CUST0000070246","David","Clarke"
"CUST0000070247","Bert","Albert"
"CUST0000070248","Jason","Montoya"
"CUST0000070249","Whitney","Lopez"
"CUST0000070250","Anna","Smith"
"CUST0000070251","Rebecca","Daw"
"CUST0000070252","David","Bartkowski"
"CUST0000070253","Bonnie","Lo"
"CUST0000070254","Dexter","Kolar"
"CUST0000070255","Juanita","Perez"
"CUST0000070256","Corrine","Wilson"
"CUST0000070257","Mary","Benack"
"CUST0000070258","Joseph","Martin"
"CUST0000070259","Corinna","Scott"
"CUST0000070260","Joseph","Pace"
"CUST0000070261","Sarah","Lewis"
"CUST0000070262","Keith","Calk"
"CUST0000070263","Richard","Ortiz"
"CUST0000070264","Judith","Tyree"
"CUST0000070265","Lynda","Hull"
"CUST0000070266","Rick","Lovelady"
"CUST0000070267","Shirley","Bynum"
"CUST0000070268","Judith","Meade"
"CUST0000070269","Catherine","Rubin"
"CUST0000070270","Richard","Walker"
"CUST0000070271","Mario","Hester"
"CUST0000070272","James","Ousley"
"CUST0000070273","Thomas","Murdy"
"CUST0000070274","Sondra","Forrest"
"CUST0000070275","Jenna","Brown"
"CUST0000070276","Gloria","Halsema"
"CUST0000070277","Samuel","Grizzard"
"CUST0000070278","Kimberly","Grill"
"CUST0000070279","Teresa","Mccall"
"CUST0000070280","Linda","Rodriquez"
"CUST0000070281","Daniel","Miller"
"CUST0000070282","Frank","Hill"
"CUST0000070283","Whitney","Fabrizio"
"CUST0000070284","Stacey","Ornellas"
"CUST0000070285","Ella","Bozwell"
"CUST0000070286","Akilah","Meyer"
"CUST0000070287","James","Klingenberg"
"CUST0000070288","Caitlin","Myers"
"CUST0000070289","Tyrell","Vasko"
"CUST0000070290","Daniel","Franklin"
"CUST0000070291","Christopher","Jaime"
"CUST0000070292","Lyman","Alexander"
"CUST0000070293","James","Makowski"
"CUST0000070294","Christina","Bannister"
"CUST0000070295","Sue","Decker"
"CUST0000070296","Tony","Gillis"
"CUST0000070297","Daniel","Cooper"
"CUST0000070298","Patricia","Gore"
"CUST0000070299","Stephen","Nagle"
"CUST0000070300","Loretta","Dolson"
"CUST0000070301","Enrique","Hobby"
"CUST0000070302","Donald","Hailey"
"CUST0000070303","Emily","Haupt"
"CUST0000070304","Carol","Vincent"
"CUST0000070305","Kimberly","Moore"
"CUST0000070306","Tiffany","Nutter"
"CUST0000070307","Jackie","Whitlock"
"CUST0000070308","Frances","Kenon"
"CUST0000070309","Antonia","Oneal"
"CUST0000070310","Sandra","Parent"
"CUST0000070311","Tom","Roberts"
"CUST0000070312","Robert","Richmond"
"CUST0000070313","Sharon","Hopson"
"CUST0000070314","Marsha","Shelton"
"CUST0000070315","Melvin","Williams"
"CUST0000070316","Scott","Hibbs"
"CUST0000070317","Jose","Huth"
"CUST0000070318","Danny","Weatherill"
"CUST0000070319","Margret","Rosales"
"CUST0000070320","Shirley","Jenkins"
"CUST0000070321","Nancy","Gallegos"
"CUST0000070322","Tiffany","Rice"
"CUST0000070323","Talisha","Semple"
"CUST0000070324","Adam","Knight"
"CUST0000070325","Tanya","Norris"
"CUST0000070326","Zella","Astorga"
"CUST0000070327","Molly","Grossman"
"CUST0000070328","Joyce","Lewis"
"CUST0000070329","Viola","Musser"
"CUST0000070330","Dana","Mercer"
"CUST0000070331","Howard","Fink"
"CUST0000070332","Valerie","Gipson"
"CUST0000070333","Bradford","Williamson"
"CUST0000070334","Myrtle","Parker"
"CUST0000070335","Steven","Roberts"
"CUST0000070336","Harry","Waters"
"CUST0000070337","Robert","Harrison"
"CUST0000070338","Kenneth","Brown"
"CUST0000070339","Janet","Wilkins"
"CUST0000070340","Rowena","Long"
"CUST0000070341","Wm","Mercado"
"CUST0000070342","Lisa","Lowell"
"CUST0000070343","Nell","Hickman"
"CUST0000070344","Rosie","Johnson"
"CUST0000070345","Jessie","Walter"
"CUST0000070346","John","Shurtliff"
"CUST0000070347","Jonathon","Yoder"
"CUST0000070348","Deborah","Brady"
"CUST0000070349","Scott","Ball"
"CUST0000070350","Johnny","Mccurren"
"CUST0000070351","John","Garvie"
"CUST0000070352","Elizabeth","Noga"
"CUST0000070353","Tricia","Farina"
"CUST0000070354","Luis","Vondielingen"
"CUST0000070355","Robert","Bynum"
"CUST0000070356","Anna","Sundahl"
"CUST0000070357","Edward","Mcclain"
"CUST0000070358","Estela","Garver"
"CUST0000070359","Kerry","Scott"
"CUST0000070360","Elizabeth","Baker"
"CUST0000070361","Ray","Paige"
"CUST0000070362","Eddie","Coleman"
"CUST0000070363","George","Brossard"
"CUST0000070364","Tommy","Jones"
"CUST0000070365","David","Bourgeois"
"CUST0000070366","David","Reinke"
"CUST0000070367","Bret","Foster"
"CUST0000070368","Michele","Sether"
"CUST0000070369","Leona","Thom"
"CUST0000070370","Richard","Markes"
"CUST0000070371","Tod","Mosely"
"CUST0000070372","Norman","Wms"
"CUST0000070373","Jacob","Worthington"
"CUST0000070374","Marilyn","Harris"
"CUST0000070375","Anthony","Davis"
"CUST0000070376","Richard","Tusing"
"CUST0000070377","Yvonne","White"
"CUST0000070378","Gail","Strei"
"CUST0000070379","Kam","Lewis"
"CUST0000070380","Cliff","Jordan"
"CUST0000070381","Lucille","Bangs"
"CUST0000070382","Barbara","Mckeown"
"CUST0000070383","Warren","Davis"
"CUST0000070384","Paige","Miles"
"CUST0000070385","William","Evans"
"CUST0000070386","Joan","Larson"
"CUST0000070387","Domingo","Ater"
"CUST0000070388","Lidia","Mcvay"
"CUST0000070389","Ronald","Quinn"
"CUST0000070390","Terri","Washer"
"CUST0000070391","Deborah","Goodman"
"CUST0000070392","David","Thompson"
"CUST0000070393","Ralph","Wong"
"CUST0000070394","Leticia","Hartzell"
"CUST0000070395","Floyd","Turk"
"CUST0000070396","Tamara","Ballard"
"CUST0000070397","Brenda","Scott"
"CUST0000070398","Katlyn","Starch"
"CUST0000070399","Angela","Whitworth"
"CUST0000070400","Maude","Butler"
"CUST0000070401","Octavia","Rosenow"
"CUST0000070402","James","Franklin"
"CUST0000070403","Stacy","Schumann"
"CUST0000070404","Steven","Marshall"
"CUST0000070405","Ralph","Snyder"
"CUST0000070406","Jack","Hicks"
"CUST0000070407","Kathy","Moore"
"CUST0000070408","Fred","Sharma"
"CUST0000070409","Wesley","Lee"
"CUST0000070410","Daniel","Stallings"
"CUST0000070411","Jacqueline","Frazier"
"CUST0000070412","Pauline","Corbitt"
"CUST0000070413","Elia","Abadie"
"CUST0000070414","Gloria","Harris"
"CUST0000070415","Kathleen","Monzo"
"CUST0000070416","Antonio","Moore"
"CUST0000070417","Nikita","Anderson"
"CUST0000070418","Martha","Bateman"
"CUST0000070419","Robert","Martin"
"CUST0000070420","Wendy","Ensminger"
"CUST0000070421","Terry","Summers"
"CUST0000070422","Stacy","Brucato"
"CUST0000070423","Juan","Aceuedo"
"CUST0000070424","Cindy","Homer"
"CUST0000070425","John","Artis"
"CUST0000070426","John","Buck"
"CUST0000070427","Carolyn","Taylor"
"CUST0000070428","Keith","Carrozza"
"CUST0000070429","Andrew","Rayburn"
"CUST0000070430","Fred","Schwalbe"
"CUST0000070431","Robert","Johnson"
"CUST0000070432","Timothy","Johnson"
"CUST0000070433","Brenda","Burger"
"CUST0000070434","Jessie","Moore"
"CUST0000070435","Lisa","Montgomery"
"CUST0000070436","Shandi","Spitler"
"CUST0000070437","William","Berryman"
"CUST0000070438","Debra","Creech"
"CUST0000070439","Manuel","Taylor"
"CUST0000070440","Hugh","Leonetti"
"CUST0000070441","Mary","Barnes"
"CUST0000070442","Pamela","Clover"
"CUST0000070443","Christian","Martinez"
"CUST0000070444","Eleanor","Clark"
"CUST0000070445","Phyllis","Serrano"
"CUST0000070446","Cathie","Gamble"
"CUST0000070447","Kaylene","Mcneese"
"CUST0000070448","Ellen","Walker"
"CUST0000070449","Xavier","Dunn"
"CUST0000070450","Jane","Darwish"
"CUST0000070451","Terry","Cordeiro"
"CUST0000070452","Winston","Englehardt"
"CUST0000070453","Nelson","Mcdonald"
"CUST0000070454","Norma","Duncan"
"CUST0000070455","Allison","Jackson"
"CUST0000070456","Tracie","Pak"
"CUST0000070457","Earnest","Gregg"
"CUST0000070458","Donovan","Garrido"
"CUST0000070459","Ashley","Armstrong"
"CUST0000070460","Catarina","Gonzalez"
"CUST0000070461","Brenda","Kane"
"CUST0000070462","Maria","Bradly"
"CUST0000070463","Jason","Sherman"
"CUST0000070464","Alberta","Park"
"CUST0000070465","Lawrence","Haley"
"CUST0000070466","Diana","Davis"
"CUST0000070467","Robert","Johnson"
"CUST0000070468","Douglas","Haneke"
"CUST0000070469","Marjorie","Junkin"
"CUST0000070470","Nicole","Williams"
"CUST0000070471","Pete","Brown"
"CUST0000070472","Karen","Murry"
"CUST0000070473","John","Burtner"
"CUST0000070474","James","Montoya"
"CUST0000070475","Renee","Reed"
"CUST0000070476","Barbara","Johnson"
"CUST0000070477","Gertrude","Harford"
"CUST0000070478","Dean","Peral"
"CUST0000070479","Pasquale","Day"
"CUST0000070480","Priscilla","Mcdowell"
"CUST0000070481","Richard","Puotinen"
"CUST0000070482","Mario","Bocanegra"
"CUST0000070483","Sylvia","England"
"CUST0000070484","Stefani","Cannon"
"CUST0000070485","Annmarie","Bierlein"
"CUST0000070486","Linh","Miller"
"CUST0000070487","Tonya","Hines"
"CUST0000070488","Jason","Middaugh"
"CUST0000070489","Vincent","Jenkins"
"CUST0000070490","Alfreda","Starling"
"CUST0000070491","Linda","Beverly"
"CUST0000070492","Jennifer","Burrows"
"CUST0000070493","Keith","Malekan"
"CUST0000070494","Clarissa","Russell"
"CUST0000070495","Steven","James"
"CUST0000070496","John","Walker"
"CUST0000070497","Timothy","Howard"
